SEX,AGE,ISO,ANNEE,TAUX_CHOMAGE
F,50-54,PL,2015,6.4
F,50-54,PT,2015,10.3
F,50-54,RO,2015,4.8
F,50-54,RS,2015,13.3
F,50-54,SE,2015,4.5
F,50-54,SI,2015,8.8
F,50-54,SK,2015,11.7
F,50-54,TR,2015,6.7
F,50-59,AT,2015,3.5
F,50-59,BE,2015,5.2
F,50-59,BG,2015,7.8
F,50-59,CH,2015,4.0
F,50-59,CY,2015,13.4
F,50-59,CZ,2015,5.3
F,50-59,DE,2015,3.8
F,50-59,DK,2015,5.4
F,50-59,EE,2015,7.1
F,50-59,GR,2015,20.8
F,50-59,ES,2015,19.8
F,50-59,FI,2015,6.9
F,50-59,FR,2015,6.8
F,50-59,HR,2015,12.4
F,50-59,HU,2015,5.3
F,50-59,IE,2015,7.1
F,50-59,IS,2015,3.1
F,50-59,IT,2015,6.1
F,50-59,LT,2015,8.4
F,50-59,LU,2015,5.8
F,50-59,LV,2015,8.8
F,50-59,ME,2015,11.2
F,50-59,MK,2015,20.8
F,50-59,MT,2015,5.0
F,50-59,NL,2015,6.8
F,50-59,NO,2015,2.1
F,50-59,PL,2015,5.9
F,50-59,PT,2015,10.9
F,50-59,RO,2015,3.9
F,50-59,RS,2015,12.9
F,50-59,SE,2015,4.4
F,50-59,SI,2015,8.2
F,50-59,SK,2015,11.5
F,50-59,TR,2015,5.7
F,50-64,AT,2015,3.3
F,50-64,BE,2015,5.0
F,50-64,BG,2015,7.7
F,50-64,CH,2015,3.8
F,50-64,CY,2015,12.9
F,50-64,CZ,2015,4.9
F,50-64,DE,2015,3.9
F,50-64,DK,2015,5.3
F,50-64,EE,2015,5.9
F,50-64,GR,2015,19.4
F,50-64,ES,2015,19.3
F,50-64,FI,2015,6.9
F,50-64,FR,2015,6.7
F,50-64,HR,2015,11.5
F,50-64,HU,2015,5.5
F,50-64,IE,2015,7.2
F,50-64,IS,2015,3.1
F,50-64,IT,2015,5.6
F,50-64,LT,2015,7.7
F,50-64,LU,2015,5.7
F,50-64,LV,2015,7.9
F,50-64,ME,2015,10.7
F,50-64,MK,2015,19.3
F,50-64,MT,2015,4.4
F,50-64,NL,2015,7.2
F,50-64,NO,2015,1.8
F,50-64,PL,2015,5.5
F,50-64,PT,2015,10.5
F,50-64,RO,2015,3.3
F,50-64,RS,2015,11.5
F,50-64,SE,2015,4.5
F,50-64,SI,2015,8.1
F,50-64,SK,2015,11.1
F,50-64,TR,2015,5.0
F,50-74,AT,2015,3.2
F,50-74,BE,2015,4.9
F,50-74,BG,2015,7.6
F,50-74,CH,2015,3.7
F,50-74,CY,2015,12.3
F,50-74,CZ,2015,4.6
F,50-74,DE,2015,3.8
F,50-74,DK,2015,4.9
F,50-74,EE,2015,5.7
F,50-74,GR,2015,18.7
F,50-74,ES,2015,19.0
F,50-74,FI,2015,6.6
F,50-74,FR,2015,6.5
F,50-74,HR,2015,11.1
F,50-74,HU,2015,5.4
F,50-74,IE,2015,6.9
F,50-74,IS,2015,2.7
F,50-74,IT,2015,5.5
F,50-74,LT,2015,7.2
F,50-74,LU,2015,5.8
F,50-74,LV,2015,7.6
F,50-74,ME,2015,10.2
F,50-74,MK,2015,18.7
F,50-74,MT,2015,4.3
F,50-74,NL,2015,7.0
F,50-74,NO,2015,1.7
F,50-74,PL,2015,5.4
F,50-74,PT,2015,9.8
F,50-74,RO,2015,2.8
F,50-74,RS,2015,10.7
F,50-74,SE,2015,4.4
F,50-74,SI,2015,7.7
F,50-74,SK,2015,11.0
F,50-74,TR,2015,4.5
F,55-59,AT,2015,4.0
F,55-59,BE,2015,5.1
F,55-59,BG,2015,8.3
F,55-59,CH,2015,3.7
F,55-59,CY,2015,14.0
F,55-59,CZ,2015,5.8
F,55-59,DE,2015,3.9
F,55-59,DK,2015,5.0
F,55-59,EE,2015,7.9
F,55-59,GR,2015,18.8
F,55-59,ES,2015,19.5
F,55-59,FI,2015,7.0
F,55-59,FR,2015,7.3
F,55-59,HR,2015,12.6
F,55-59,HU,2015,5.1
F,55-59,IE,2015,6.3
F,55-59,IT,2015,4.8
F,55-59,LT,2015,8.4
F,55-59,LV,2015,8.8
F,55-59,MK,2015,20.0
F,55-59,NL,2015,7.0
F,55-59,NO,2015,1.8
F,55-59,PL,2015,5.4
F,55-59,PT,2015,11.6
F,55-59,RO,2015,2.9
F,55-59,RS,2015,12.3
F,55-59,SE,2015,4.4
F,55-59,SI,2015,7.4
F,55-59,SK,2015,11.2
F,55-59,TR,2015,4.1
F,55-64,AT,2015,3.4
F,55-64,BE,2015,4.7
F,55-64,BG,2015,8.0
F,55-64,CH,2015,3.5
F,55-64,CY,2015,12.8
F,55-64,CZ,2015,4.9
F,55-64,DE,2015,4.1
F,55-64,DK,2015,4.9
F,55-64,EE,2015,5.6
F,55-64,GR,2015,16.5
F,55-64,ES,2015,18.7
F,55-64,FI,2015,7.0
F,55-64,FR,2015,6.8
F,55-64,HR,2015,10.6
F,55-64,HU,2015,5.5
F,55-64,IE,2015,6.8
F,55-64,IS,2015,3.3
F,55-64,IT,2015,4.3
F,55-64,LT,2015,7.1
F,55-64,LV,2015,7.3
F,55-64,ME,2015,10.1
F,55-64,MK,2015,17.2
F,55-64,NL,2015,7.6
F,55-64,NO,2015,1.5
F,55-64,PL,2015,4.8
F,55-64,PT,2015,10.6
F,55-64,RO,2015,2.2
F,55-64,RS,2015,9.8
F,55-64,SE,2015,4.6
F,55-64,SI,2015,7.2
F,55-64,SK,2015,10.6
F,55-64,TR,2015,3.3
F,60-64,BE,2015,3.5
F,60-64,BG,2015,7.3
F,60-64,CH,2015,3.2
F,60-64,CY,2015,10.3
F,60-64,CZ,2015,2.0
F,60-64,DE,2015,4.5
F,60-64,DK,2015,4.6
F,60-64,GR,2015,12.5
F,60-64,ES,2015,17.2
F,60-64,FI,2015,7.0
F,60-64,FR,2015,5.7
F,60-64,HR,2015,6.4
F,60-64,HU,2015,7.0
F,60-64,IE,2015,7.6
F,60-64,IT,2015,3.1
F,60-64,LT,2015,4.4
F,60-64,LV,2015,4.6
F,60-64,MK,2015,10.2
F,60-64,NL,2015,8.7
F,60-64,NO,2015,1.1
F,60-64,PL,2015,2.9
F,60-64,PT,2015,8.8
F,60-64,RS,2015,3.6
F,60-64,SE,2015,4.8
F,60-64,SK,2015,7.9
F,60-64,TR,2015,2.0
F,65-69,GR,2015,6.9
F,65-69,ES,2015,4.7
F,65-69,FR,2015,2.9
F,65-69,IT,2015,3.8
F,65-69,NL,2015,4.3
F,65-69,SE,2015,3.3
F,65-69,TR,2015,1.1
F,65-74,CH,2015,2.1
F,65-74,GR,2015,6.7
F,65-74,ES,2015,4.2
F,65-74,FR,2015,2.9
F,65-74,IT,2015,2.9
F,65-74,NL,2015,4.1
F,65-74,SE,2015,2.8
F,65-74,TR,2015,0.8
F,70-74,FR,2015,2.8
M,15-19,AT,2015,11.3
M,15-19,BE,2015,31.8
M,15-19,BG,2015,41.3
M,15-19,CH,2015,8.6
M,15-19,CY,2015,63.8
M,15-19,CZ,2015,31.1
M,15-19,DE,2015,7.8
M,15-19,DK,2015,16.3
M,15-19,GR,2015,49.9
M,15-19,ES,2015,64.7
M,15-19,FI,2015,34.6
M,15-19,FR,2015,32.2
M,15-19,HR,2015,55.3
M,15-19,HU,2015,28.1
M,15-19,IE,2015,31.1
M,15-19,IS,2015,15.0
M,15-19,IT,2015,57.1
M,15-19,LU,2015,29.4
M,15-19,LV,2015,31.1
M,15-19,ME,2015,48.0
M,15-19,MK,2015,47.1
M,15-19,MT,2015,23.6
M,15-19,NL,2015,14.2
M,15-19,NO,2015,13.8
M,15-19,PL,2015,32.7
M,15-19,PT,2015,40.0
M,15-19,RO,2015,26.3
M,15-19,RS,2015,47.7
M,15-19,SE,2015,34.2
M,15-19,SI,2015,15.9
M,15-19,SK,2015,49.6
M,15-19,TR,2015,15.6
M,15-24,AT,2015,11.1
M,15-24,BE,2015,23.8
M,15-24,BG,2015,21.2
M,15-24,CH,2015,9.2
M,15-24,CY,2015,34.7
M,15-24,CZ,2015,11.3
M,15-24,DE,2015,7.9
M,15-24,DK,2015,13.2
M,15-24,EE,2015,15.5
M,15-24,GR,2015,45.2
M,15-24,ES,2015,48.6
M,15-24,FI,2015,25.4
M,15-24,FR,2015,25.8
M,15-24,HR,2015,41.5
M,15-24,HU,2015,18.3
M,15-24,IE,2015,23.6
M,15-24,IS,2015,10.9
M,15-24,IT,2015,38.8
M,15-24,LT,2015,16.0
M,15-24,LU,2015,18.9
M,15-24,LV,2015,18.0
M,15-24,ME,2015,39.9
M,15-24,MK,2015,49.7
M,15-24,MT,2015,13.2
M,15-24,NL,2015,11.3
M,15-24,NO,2015,11.2
M,15-24,PL,2015,20.7
M,15-24,PT,2015,29.6
M,15-24,RO,2015,20.6
M,15-24,RS,2015,40.1
M,15-24,SE,2015,21.2
M,15-24,SI,2015,17.7
M,15-24,SK,2015,25.8
M,15-24,TR,2015,16.5
M,15-29,AT,2015,9.4
M,15-29,BE,2015,17.2
M,15-29,BG,2015,14.9
M,15-29,CH,2015,7.4
M,15-29,CY,2015,24.6
M,15-29,CZ,2015,8.2
M,15-29,DE,2015,7.2
M,15-29,DK,2015,11.2
M,15-29,EE,2015,9.4
M,15-29,GR,2015,37.4
M,15-29,ES,2015,37.3
M,15-29,FI,2015,18.4
M,15-29,FR,2015,19.7
M,15-29,HR,2015,28.6
M,15-29,HU,2015,12.1
M,15-29,IE,2015,19.5
M,15-29,IS,2015,8.0
M,15-29,IT,2015,28.8
M,15-29,LT,2015,12.3
M,15-29,LU,2015,11.4
M,15-29,LV,2015,14.0
M,15-29,ME,2015,30.9
M,15-29,MK,2015,44.4
M,15-29,MT,2015,9.0
M,15-29,NL,2015,9.4
M,15-29,NO,2015,9.1
M,15-29,PL,2015,14.5
M,15-29,PT,2015,21.9
M,15-29,RO,2015,14.9
M,15-29,RS,2015,32.3
M,15-29,SE,2015,15.3
M,15-29,SI,2015,14.8
M,15-29,SK,2015,16.9
M,15-29,TR,2015,13.9
M,15-39,AT,2015,7.6
M,15-39,BE,2015,12.3
M,15-39,BG,2015,11.4
M,15-39,CH,2015,5.7
M,15-39,CY,2015,17.5
M,15-39,CZ,2015,5.6
M,15-39,DE,2015,6.2
M,15-39,DK,2015,8.5
M,15-39,EE,2015,7.6
M,15-39,GR,2015,27.6
M,15-39,ES,2015,25.4
M,15-39,FI,2015,12.5
M,15-39,FR,2015,14.5
M,15-39,HR,2015,20.2
M,15-39,HU,2015,8.0
M,15-39,IE,2015,13.4
M,15-39,IS,2015,5.8
M,15-39,IT,2015,17.8
M,15-39,LT,2015,10.1
M,15-39,LU,2015,7.0
M,15-39,LV,2015,11.1
M,15-39,ME,2015,23.4
M,15-39,MK,2015,33.7
M,15-39,MT,2015,6.5
M,15-39,NL,2015,7.3
M,15-39,NO,2015,7.2
M,15-39,PL,2015,9.2
M,15-39,PT,2015,14.8
M,15-39,RO,2015,10.1
M,15-39,RS,2015,23.6
M,15-39,SE,2015,10.7
M,15-39,SI,2015,10.0
M,15-39,SK,2015,12.1
M,15-39,TR,2015,10.5
M,15-59,AT,2015,6.3
M,15-59,BE,2015,9.4
M,15-59,BG,2015,9.9
M,15-59,CH,2015,4.9
M,15-59,CY,2015,15.2
M,15-59,CZ,2015,4.4
M,15-59,DE,2015,5.1
M,15-59,DK,2015,6.4
M,15-59,EE,2015,6.6
M,15-59,GR,2015,22.1
M,15-59,ES,2015,21.1
M,15-59,FI,2015,10.3
M,15-59,FR,2015,11.0
M,15-59,HR,2015,15.9
M,15-59,HU,2015,6.6
M,15-59,IE,2015,11.3
M,15-59,IS,2015,4.2
M,15-59,IT,2015,11.9
M,15-59,LT,2015,10.4
M,15-59,LU,2015,6.1
M,15-59,LV,2015,11.4
M,15-59,ME,2015,18.5
M,15-59,MK,2015,27.2
M,15-59,MT,2015,5.3
M,15-59,NL,2015,6.3
M,15-59,NO,2015,5.0
M,15-59,PL,2015,7.5
M,15-59,PT,2015,12.7
M,15-59,RO,2015,7.9
M,15-59,RS,2015,17.9
M,15-59,SE,2015,7.9
M,15-59,SI,2015,8.1
M,15-59,SK,2015,10.5
M,15-59,TR,2015,9.4
M,15-64,AT,2015,6.2
M,15-64,BE,2015,9.2
M,15-64,BG,2015,9.9
M,15-64,CH,2015,4.8
M,15-64,CY,2015,15.4
M,15-64,CZ,2015,4.3
M,15-64,DE,2015,5.1
M,15-64,DK,2015,6.3
M,15-64,EE,2015,6.6
M,15-64,GR,2015,21.9
M,15-64,ES,2015,20.9
M,15-64,FI,2015,10.2
M,15-64,FR,2015,10.9
M,15-64,HR,2015,15.6
M,15-64,HU,2015,6.6
M,15-64,IE,2015,11.1
M,15-64,IS,2015,4.1
M,15-64,IT,2015,11.6
M,15-64,LT,2015,10.3
M,15-64,LU,2015,6.2
M,15-64,LV,2015,11.4
M,15-64,ME,2015,18.0
M,15-64,MK,2015,27.0
M,15-64,MT,2015,5.5
M,15-64,NL,2015,6.6
M,15-64,NO,2015,4.7
M,15-64,PL,2015,7.4
M,15-64,PT,2015,12.8
M,15-64,RO,2015,7.7
M,15-64,RS,2015,17.4
M,15-64,SE,2015,7.8
M,15-64,SI,2015,8.2
M,15-64,SK,2015,10.4
M,15-64,TR,2015,9.3
M,15-74,AT,2015,6.1
M,15-74,BE,2015,9.1
M,15-74,BG,2015,9.8
M,15-74,CH,2015,4.7
M,15-74,CY,2015,15.1
M,15-74,CZ,2015,4.2
M,15-74,DE,2015,5.0
M,15-74,DK,2015,6.1
M,15-74,EE,2015,6.5
M,15-74,GR,2015,21.8
M,15-74,ES,2015,20.8
M,15-74,FI,2015,9.9
M,15-74,FR,2015,10.8
M,15-74,HR,2015,15.5
M,15-74,HU,2015,6.6
M,15-74,IE,2015,10.8
M,15-74,IS,2015,3.9
M,15-74,IT,2015,11.4
M,15-74,LT,2015,10.1
M,15-74,LU,2015,6.1
M,15-74,LV,2015,11.1
M,15-74,ME,2015,17.8
M,15-74,MK,2015,26.8
M,15-74,MT,2015,5.4
M,15-74,NL,2015,6.5
M,15-74,NO,2015,4.6
M,15-74,PL,2015,7.3
M,15-74,PT,2015,12.4
M,15-74,RO,2015,7.5
M,15-74,RS,2015,16.9
M,15-74,SE,2015,7.6
M,15-74,SI,2015,8.1
M,15-74,SK,2015,10.3
M,15-74,TR,2015,9.2
M,20-24,AT,2015,11.0
M,20-24,BE,2015,22.7
M,20-24,BG,2015,19.2
M,20-24,CH,2015,9.7
M,20-24,CY,2015,32.5
M,20-24,CZ,2015,9.5
M,20-24,DE,2015,7.9
M,20-24,DK,2015,11.4
M,20-24,EE,2015,14.0
M,20-24,GR,2015,44.7
M,20-24,ES,2015,45.2
M,20-24,FI,2015,22.1
M,20-24,FR,2015,24.0
M,20-24,HR,2015,37.5
M,20-24,HU,2015,17.1
M,20-24,IE,2015,20.9
M,20-24,IS,2015,8.2
M,20-24,IT,2015,35.9
M,20-24,LT,2015,15.1
M,20-24,LU,2015,15.5
M,20-24,LV,2015,16.4
M,20-24,ME,2015,38.0
M,20-24,MK,2015,50.2
M,20-24,MT,2015,10.3
M,20-24,NL,2015,9.2
M,20-24,NO,2015,10.0
M,20-24,PL,2015,19.4
M,20-24,PT,2015,27.6
M,20-24,RO,2015,19.1
M,20-24,RS,2015,38.5
M,20-24,SE,2015,17.0
M,20-24,SI,2015,18.1
M,20-24,SK,2015,23.6
M,20-24,TR,2015,17.0
M,20-29,AT,2015,9.0
M,20-29,BE,2015,16.4
M,20-29,BG,2015,14.0
M,20-29,CH,2015,7.1
M,20-29,CY,2015,23.6
M,20-29,CZ,2015,7.4
M,20-29,DE,2015,7.1
M,20-29,DK,2015,9.9
M,20-29,EE,2015,8.6
M,20-29,GR,2015,37.0
M,20-29,ES,2015,35.0
M,20-29,FI,2015,15.9
M,20-29,FR,2015,18.3
M,20-29,HR,2015,25.7
M,20-29,HU,2015,11.4
M,20-29,IE,2015,17.6
M,20-29,IS,2015,5.7
M,20-29,IT,2015,27.0
M,20-29,LT,2015,11.8
M,20-29,LU,2015,9.5
M,20-29,LV,2015,13.2
M,20-29,ME,2015,29.3
M,20-29,MK,2015,44.2
M,20-29,MT,2015,7.3
M,20-29,NL,2015,7.8
M,20-29,NO,2015,8.1
M,20-29,PL,2015,13.8
M,20-29,PT,2015,20.5
M,20-29,RO,2015,13.9
M,20-29,RS,2015,31.1
M,20-29,SE,2015,12.6
M,20-29,SI,2015,14.7
M,20-29,SK,2015,15.8
M,20-29,TR,2015,13.4
M,20-64,AT,2015,6.0
M,20-64,BE,2015,9.0
M,20-64,BG,2015,9.7
M,20-64,CH,2015,4.6
M,20-64,CY,2015,15.2
M,20-64,CZ,2015,4.1
M,20-64,DE,2015,5.0
M,20-64,DK,2015,5.7
M,20-64,EE,2015,6.4
M,20-64,GR,2015,21.7
M,20-64,ES,2015,20.4
M,20-64,FI,2015,9.4
M,20-64,FR,2015,10.4
M,20-64,HR,2015,14.8
M,20-64,HU,2015,6.5
M,20-64,IE,2015,10.4
M,20-64,IS,2015,3.3
M,20-64,IT,2015,11.2
M,20-64,LT,2015,10.2
M,20-64,LU,2015,5.7
M,20-64,LV,2015,11.2
M,20-64,ME,2015,17.4
M,20-64,MK,2015,26.7
M,20-64,MT,2015,5.0
M,20-64,NL,2015,6.0
M,20-64,NO,2015,4.3
M,20-64,PL,2015,7.2
M,20-64,PT,2015,12.4
M,20-64,RO,2015,7.4
M,20-64,RS,2015,17.0
M,20-64,SE,2015,7.0
M,20-64,SI,2015,8.1
M,20-64,SK,2015,10.1
M,20-64,TR,2015,8.9
M,25-29,AT,2015,7.3
M,25-29,BE,2015,12.5
M,25-29,BG,2015,11.4
M,25-29,CH,2015,5.3
M,25-29,CY,2015,18.9
M,25-29,CZ,2015,6.2
M,25-29,DE,2015,6.6
M,25-29,DK,2015,8.4
M,25-29,EE,2015,5.6
M,25-29,GR,2015,33.3
M,25-29,ES,2015,28.9
M,25-29,FI,2015,11.2
M,25-29,FR,2015,14.3
M,25-29,HR,2015,18.4
M,25-29,HU,2015,7.9
M,25-29,IE,2015,14.6
M,25-29,IT,2015,21.1
M,25-29,LT,2015,9.2
M,25-29,LU,2015,6.5
M,25-29,LV,2015,11.2
M,25-29,ME,2015,23.8
M,25-29,MK,2015,40.2
M,25-29,MT,2015,5.2
M,25-29,NL,2015,6.6
M,25-29,NO,2015,6.6
M,25-29,PL,2015,10.2
M,25-29,PT,2015,15.6
M,25-29,RO,2015,11.3
M,25-29,RS,2015,26.4
M,25-29,SE,2015,8.9
M,25-29,SI,2015,12.9
M,25-29,SK,2015,11.1
M,25-29,TR,2015,10.9
M,25-49,AT,2015,5.6
M,25-49,BE,2015,8.5
M,25-49,BG,2015,9.2
M,25-49,CH,2015,4.2
M,25-49,CY,2015,13.0
M,25-49,CZ,2015,3.7
M,25-49,DE,2015,4.8
M,25-49,DK,2015,5.5
M,25-49,EE,2015,5.4
M,25-49,GR,2015,21.5
M,25-49,ES,2015,19.1
M,25-49,FI,2015,7.9
M,25-49,FR,2015,9.8
M,25-49,HR,2015,13.5
M,25-49,HU,2015,5.5
M,25-49,IE,2015,9.7
M,25-49,IS,2015,2.6
M,25-49,IT,2015,11.0
M,25-49,LT,2015,9.5
M,25-49,LU,2015,5.1
M,25-49,LV,2015,10.1
M,25-49,ME,2015,16.7
M,25-49,MK,2015,25.5
M,25-49,MT,2015,4.2
M,25-49,NL,2015,4.9
M,25-49,NO,2015,4.4
M,25-49,PL,2015,6.2
M,25-49,PT,2015,10.9
M,25-49,RO,2015,7.1
M,25-49,RS,2015,16.8
M,25-49,SE,2015,5.9
M,25-49,SI,2015,7.5
M,25-49,SK,2015,9.0
M,25-49,TR,2015,7.9
M,25-54,AT,2015,5.5
M,25-54,BE,2015,8.2
M,25-54,BG,2015,9.1
M,25-54,CH,2015,4.1
M,25-54,CY,2015,12.9
M,25-54,CZ,2015,3.7
M,25-54,DE,2015,4.7
M,25-54,DK,2015,5.4
M,25-54,EE,2015,5.5
M,25-54,GR,2015,20.9
M,25-54,ES,2015,18.9
M,25-54,FI,2015,7.9
M,25-54,FR,2015,9.4
M,25-54,HR,2015,13.2
M,25-54,HU,2015,5.6
M,25-54,IE,2015,9.5
M,25-54,IS,2015,2.6
M,25-54,IT,2015,10.4
M,25-54,LT,2015,9.5
M,25-54,LU,2015,5.0
M,25-54,LV,2015,10.4
M,25-54,ME,2015,16.2
M,25-54,MK,2015,24.8
M,25-54,MT,2015,4.1
M,25-54,NL,2015,5.0
M,25-54,NO,2015,4.2
M,25-54,PL,2015,6.2
M,25-54,PT,2015,10.8
M,25-54,RO,2015,6.9
M,25-54,RS,2015,16.0
M,25-54,SE,2015,5.8
M,25-54,SI,2015,7.3
M,25-54,SK,2015,9.1
M,25-54,TR,2015,8.0
M,25-59,AT,2015,5.5
M,25-59,BE,2015,8.0
M,25-59,BG,2015,9.1
M,25-59,CH,2015,4.2
M,25-59,CY,2015,13.3
M,25-59,CZ,2015,3.8
M,25-59,DE,2015,4.7
M,25-59,DK,2015,5.2
M,25-59,EE,2015,5.6
M,25-59,GR,2015,20.7
M,25-59,ES,2015,19.0
M,25-59,FI,2015,8.1
M,25-59,FR,2015,9.2
M,25-59,HR,2015,13.2
M,25-59,HU,2015,5.5
M,25-59,IE,2015,9.4
M,25-59,IS,2015,2.7
M,25-59,IT,2015,9.9
M,25-59,LT,2015,9.7
M,25-59,LU,2015,4.9
M,25-59,LV,2015,10.7
M,25-59,ME,2015,15.9
M,25-59,MK,2015,24.5
M,25-59,MT,2015,4.2
M,25-59,NL,2015,5.3
M,25-59,NO,2015,3.9
M,25-59,PL,2015,6.2
M,25-59,PT,2015,11.2
M,25-59,RO,2015,6.8
M,25-59,RS,2015,15.7
M,25-59,SE,2015,5.8
M,25-59,SI,2015,7.3
M,25-59,SK,2015,9.0
M,25-59,TR,2015,8.0
M,25-64,AT,2015,5.5
M,25-64,BE,2015,7.9
M,25-64,BG,2015,9.1
M,25-64,CH,2015,4.2
M,25-64,CY,2015,13.7
M,25-64,CZ,2015,3.8
M,25-64,DE,2015,4.8
M,25-64,DK,2015,5.1
M,25-64,EE,2015,5.7
M,25-64,GR,2015,20.5
M,25-64,ES,2015,18.9
M,25-64,FI,2015,8.1
M,25-64,FR,2015,9.2
M,25-64,HR,2015,13.0
M,25-64,HU,2015,5.6
M,25-64,IE,2015,9.4
M,25-64,IS,2015,2.7
M,25-64,IT,2015,9.7
M,25-64,LT,2015,9.7
M,25-64,LU,2015,5.0
M,25-64,LV,2015,10.7
M,25-64,ME,2015,15.5
M,25-64,MK,2015,24.4
M,25-64,MT,2015,4.4
M,25-64,NL,2015,5.7
M,25-64,NO,2015,3.7
M,25-64,PL,2015,6.2
M,25-64,PT,2015,11.4
M,25-64,RO,2015,6.6
M,25-64,RS,2015,15.3
M,25-64,SE,2015,5.9
M,25-64,SI,2015,7.4
M,25-64,SK,2015,8.9
M,25-64,TR,2015,8.0
M,25-74,AT,2015,5.4
M,25-74,BE,2015,7.8
M,25-74,BG,2015,9.0
M,25-74,CH,2015,4.1
M,25-74,CY,2015,13.4
M,25-74,CZ,2015,3.7
M,25-74,DE,2015,4.7
M,25-74,DK,2015,4.9
M,25-74,EE,2015,5.6
M,25-74,GR,2015,20.4
M,25-74,ES,2015,18.8
M,25-74,FI,2015,7.9
M,25-74,FR,2015,9.1
M,25-74,HR,2015,12.9
M,25-74,HU,2015,5.6
M,25-74,IE,2015,9.1
M,25-74,IS,2015,2.6
M,25-74,IT,2015,9.5
M,25-74,LT,2015,9.5
M,25-74,LU,2015,5.0
M,25-74,LV,2015,10.4
M,25-74,ME,2015,15.3
M,25-74,MK,2015,24.2
M,25-74,MT,2015,4.3
M,25-74,NL,2015,5.7
M,25-74,NO,2015,3.6
M,25-74,PL,2015,6.1
M,25-74,PT,2015,11.0
M,25-74,RO,2015,6.4
M,25-74,RS,2015,14.9
M,25-74,SE,2015,5.7
M,25-74,SI,2015,7.3
M,25-74,SK,2015,8.9
M,25-74,TR,2015,7.9
M,30-34,AT,2015,5.9
M,30-34,BE,2015,8.8
M,30-34,BG,2015,9.9
M,30-34,CH,2015,3.9
M,30-34,CY,2015,12.6
M,30-34,CZ,2015,4.8
M,30-34,DE,2015,5.7
M,30-34,DK,2015,6.7
M,30-34,EE,2015,5.4
M,30-34,GR,2015,25.4
M,30-34,ES,2015,20.3
M,30-34,FI,2015,7.3
M,30-34,FR,2015,10.8
M,30-34,HR,2015,17.4
M,30-34,HU,2015,5.7
M,30-34,IE,2015,9.5
M,30-34,IT,2015,12.7
M,30-34,LT,2015,6.0
M,30-34,LU,2015,3.8
M,30-34,LV,2015,7.7
M,30-34,ME,2015,18.5
M,30-34,MK,2015,25.7
M,30-34,MT,2015,5.0
M,30-34,NL,2015,4.7
M,30-34,NO,2015,5.5
M,30-34,PL,2015,5.7
M,30-34,PT,2015,10.5
M,30-34,RO,2015,6.9
M,30-34,RS,2015,19.4
M,30-34,SE,2015,6.3
M,30-34,SI,2015,8.4
M,30-34,SK,2015,9.3
M,30-34,TR,2015,7.3
M,30-54,AT,2015,5.1
M,30-54,BE,2015,7.4
M,30-54,BG,2015,8.7
M,30-54,CH,2015,3.9
M,30-54,CY,2015,11.6
M,30-54,CZ,2015,3.3
M,30-54,DE,2015,4.4
M,30-54,DK,2015,4.8
M,30-54,EE,2015,5.5
M,30-54,GR,2015,18.9
M,30-54,ES,2015,17.6
M,30-54,FI,2015,7.3
M,30-54,FR,2015,8.6
M,30-54,HR,2015,12.3
M,30-54,HU,2015,5.2
M,30-54,IE,2015,8.7
M,30-54,IS,2015,2.5
M,30-54,IT,2015,9.1
M,30-54,LT,2015,9.5
M,30-54,LU,2015,4.7
M,30-54,LV,2015,10.3
M,30-54,ME,2015,14.6
M,30-54,MK,2015,21.5
M,30-54,MT,2015,3.8
M,30-54,NL,2015,4.7
M,30-54,NO,2015,3.7
M,30-54,PL,2015,5.4
M,30-54,PT,2015,10.1
M,30-54,RO,2015,6.0
M,30-54,RS,2015,14.2
M,30-54,SE,2015,5.2
M,30-54,SI,2015,6.4
M,30-54,SK,2015,8.6
M,30-54,TR,2015,7.3
M,30-64,AT,2015,5.2
M,30-64,BE,2015,7.2
M,30-64,BG,2015,8.8
M,30-64,CH,2015,4.0
M,30-64,CY,2015,12.7
M,30-64,CZ,2015,3.4
M,30-64,DE,2015,4.6
M,30-64,DK,2015,4.7
M,30-64,EE,2015,5.8
M,30-64,GR,2015,18.8
M,30-64,ES,2015,17.8
M,30-64,FI,2015,7.7
M,30-64,FR,2015,8.5
M,30-64,HR,2015,12.3
M,30-64,HU,2015,5.3
M,30-64,IE,2015,8.7
M,30-64,IS,2015,2.6
M,30-64,IT,2015,8.5
M,30-64,LT,2015,9.7
M,30-64,LU,2015,4.8
M,30-64,LV,2015,10.6
M,30-64,ME,2015,14.1
M,30-64,MK,2015,21.7
M,30-64,MT,2015,4.2
M,30-64,NL,2015,5.6
M,30-64,NO,2015,3.3
M,30-64,PL,2015,5.5
M,30-64,PT,2015,10.9
M,30-64,RO,2015,5.8
M,30-64,RS,2015,13.8
M,30-64,SE,2015,5.4
M,30-64,SI,2015,6.7
M,30-64,SK,2015,8.6
M,30-64,TR,2015,7.4
M,30-74,AT,2015,5.1
M,30-74,BE,2015,7.1
M,30-74,BG,2015,8.7
M,30-74,CH,2015,3.9
M,30-74,CY,2015,12.4
M,30-74,CZ,2015,3.4
M,30-74,DE,2015,4.4
M,30-74,DK,2015,4.5
M,30-74,EE,2015,5.7
M,30-74,GR,2015,18.7
M,30-74,ES,2015,17.7
M,30-74,FI,2015,7.4
M,30-74,FR,2015,8.4
M,30-74,HR,2015,12.1
M,30-74,HU,2015,5.3
